X.objectid,hsisid,inspectdate,category,statecode,critical,questionno,violationcode,severity,shortdesc,inspectedby,comments,pointvalue,observationtype,violationtype,count,cdcriskfactor,cdcdataitem
6162,4092014188,2015-05-15T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Johanna Hill,"3-603.11; Priority Foundation; Repeat Violation-A consumer advisory is posted at entrance to restaurant, however, no consumer advisory is on the menu for items offered undercooked such as lamb, duck, salmon, etc. A consumer advisory must be located on the menu so that customers can see it while ordering their meal. The consumer advisory has three parts: a reminder (in the form of an asterisk), and reminder statement (such as 'cooked to order' 'items offered undercooked' or 'item contains raw ingredients'), and a disclosure statement (which is what is currently posted at entrance). When menu is reprinted, add an appropriate consumer advisory statement to items offered undercooked. Operator stated that are reprinting the menu soon anyway. CDI-Gave operator consumer advisory guidance document.",0,Out,R,,,
6172,4092015826,2013-09-17T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Jennifer Edwards,"3-603.11; Priority Foundation; Establishment found to offer meat, seafood, and/or eggs that could be served raw or undercooked but does not have sufficient consumer advisory. Consumer advisory shall be provided for any raw meat, seafood, or eggs. Whole-muscle, intact beef steaks that meet the conditions of 3-201.11(E) do not require consumer advisory. Consumer advisory must consist of a disclosure with the name of the food on the menu indicating that it may be served raw or undercooked, the food included in the disclosure must be asterisked(*) and refer to a reminder. For more information on consumer advisory consult your inspector or visit www.wakegov.com/food. CDI by educating PIC, follow up for consumer advisory during next inspection.",0,Out,CDI,,,
6251,4092015349,2015-06-12T00:00:00.000Z,Approved Source,".2653,.2655",Yes,11,3-202.15,Priority Foundation,"Food in good condition, safe & unadulterated",Johanna Hill,3-202.15 ; Priority Foundation; 0 points; A few cans were rusted. Operator stated they no longer use those items. Rusted cans may have a compromised seal and cannot be used. CDI-Manager discarded cans.,0,Out,CDI,,Food from Unsafe Source,Receiving/Sound Condition
6163,4092010845,2015-05-18T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Dimitri Parker,"3-603.11; Priority Foundation; Consumer advisory provided by the facility is insufficient. Facility is lacking disclosure. A consumer advisory must contain 3 parts. First portion being the indicator which alerts the consumer on which product is being undercooked. Next is the reminder which alerts the consumer that items are served undercooked and could potentially cause foodborne illness. Last is the disclosure which states ""item is cooked to order"" or in similar wording. The facility is missing the disclosure. I will follow up with violation until it is accommodated. ",0,Out,VR,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Exact rule wording below: B) DISCLOSURE shall include: ,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"(1) A description of the animal-derived FOODS, such as “oysters on the half shell (raw oysters),” “raw-EGG Caesar salad,” and “hamburgers (can be cooked to order)”; Pf or",,,,,,
,,,,,,,,,,,"(2) Identification of the animal-derived FOODS by asterisking them to a footnote that states that the items are served raw or undercooked, or contain (or may contain) raw or undercooked ingredients. Pf",,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,(C) REMINDER shall include asterisking the animal-derived FOODS requiring DISCLOSURE to a footnote that states: ,,,,,,
,,,,,,,,,,,"(1) Regarding the safety of these items, written information is available upon request; Pf ",,,,,,
,,,,,,,,,,,"(2) Consuming raw or undercooked MEATS, POULTRY, seafood, shellfish, or EGGS may increase your RISK of foodborne illness; Pf or",,,,,,
,,,,,,,,,,,"(3) Consuming raw or undercooked MEATS, POULTRY, seafood, shellfish, or EGGS may increase your RISK of foodborne illness, especially if you have certain medical conditions. Pf",,,,,,
6164,4092016729,2015-05-20T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Lucy Schrum,"3-603.11; Priority Foundation - Establishment offers at least one raw or undercooked animal-based food (eggs) and has no consumer advisory. A consumer advisory shall be provided for any raw or undercooked animal-based food. Asterisk the food items on menu that can be served raw or undercooked. Then provide a DISCLOSURE, stating that the asterisked foods may be served raw or undercooked and a REMINDER stating the following: ""Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase your risk of foodborne illness."" Not corrected during inspection.",0,Out,VR,,,
6165,4092016562,2015-05-26T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Laura McNeill,3-603.11; Priority Foundation; consumer advisory is present on the menu but the disclosure is missing. Manager was given an example of how to add this to the menu for undercooked items. A menu shall have a consumer advisory and a disclosure for raw or undercooked items.,0,Out,,,,
6166,4092016641,2015-06-04T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Jennifer Edwards,"3-603.11; Priority Foundation; Consumer advisory is not on menu board in dining area; Establishment found to offer at least one animal-based food in raw or undercooked form but does not have insufficient consumer advisory. Consumer advisory shall be provided for any animal-based food with the exception of some steaks that are served raw or undercooked. Consumer advisory must consist of a disclosure with the name of the food on the menu indicating that it may be served raw or undercooked, such as “Hamburger (cooked to order),” the food included in the disclosure must be asterisked and refer to a reminder stating the following: “Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase your risk of foodborne illness.” (Alternate statements are available, ask your inspector if you have questions.) CDI by educating PIC. Item to be re-evaluated at next inspection.",0,Out,R,,,
6167,4092015549,2013-08-30T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Lucy Schrum,"Pf - 3-603.11 - Establishment offers at least one raw or undercooked animal-based food (huevos rancheros and some seafood) and has insufficient consumer advisory.  Consumer advisory shall be provided for any raw or undercooked animal-based food with the exception of some steaks.  Menus have correct disclosure and reminder statements at bottom (however, ensure typing is not too small so it can be easily seen), but there is no indication of which foods can be served raw or undercooked. Ensure the food items to be served raw or undercooked are asterisked (starred). Then provide an asterisk by the disclosure and reminder statements at menu bottoms.  CDI by educating PIC.  Item to be re-evaluated at next inspection.",0,Out,CDI,,,
6168,4092015890,2013-09-05T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Caroline Suggs,"3-603.11; Priority Foundation; Foods on the menu observed to be offered raw or under cooked but not consumer advisory was printed in the menu. Consumer advisory shall be provided for any raw meat, seafood, or eggs. Whole-muscle, intact beef steaks that meet the conditions of 3-201.11(E) do not require consumer advisory. Consumer advisory must consist of a disclosure with the name of the food on the menu indicating that it may be served raw or undercooked, the food included in the disclosure must be asterisked(*) and refer to a reminder. For more information on consumer advisory consult your inspector or visit www.wakegov.com/food. CDI by educating PIC, follow up for consumer advisory during next inspection.",0,Out,CDI,,,
6169,4092015422,2013-09-10T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Christopher Walker,"3-603.11; Priority Foundation; The menus had the wording for the consumers acknowledging raw or undercooked foods being served, but did not notate what foods are offered/served undercooked or raw.  This is generally done with a symbol or sign.  Ex: * Menus will need to be updated to address this issue.  CDI-Education",0,Out,CDI,,,
6170,4092013743,2013-09-12T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Melissa Harrison,"3-603.11; Priority Foundation; Establishment found to offer at least one undercooked animal-based food and has insufficient consumer advisory. Consumer advisory shall be provided for any undercooked animal-based food with the exception of some steaks. Consumer advisory must consist of a disclosure, wherein the name of the food on the menu indicates that it may be served undercooked, such as ""Hamburger (cooked to order),"" and the disclosure must be asterisked to a reminder stating the following: ""Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase your risk of foodborne illness."" (Two alternate statements are available; ask your inspector if you have questions.) Please contact your inspector with any questions about this rule, or to have proposed wording approved before modifying menu. Verification visit to be made 9/16/13 to ensure Consumer Advisory has been provided.",0,Out,R,,,
6173,4092013743,2013-09-17T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Melissa Harrison,"3-603.11; Priority Foundation; Establishment found to offer at least one undercooked animal-based food and has insufficient consumer advisory (menu has been updated with ""@"" symbols on items served raw, and with reminder at bottom, but disclosure lacks part about item being served raw/undercooked). Consumer advisory shall be provided for any undercooked animal-based food with the exception of some steaks. Consumer advisory must consist of a disclosure, wherein the name of the food on the menu indicates that it may be served undercooked, such as ""Hamburger (cooked to order),"" and the disclosure must be asterisked to a reminder stating the following: ""Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase your risk of foodborne illness."" (Two alternate statements are available; ask your inspector if you have questions.) Please contact your inspector with any questions about this rule, or to have proposed wording approved before modifying menu. Approved Consumer Advisory must be provided by 9/20/13.",0,Out,R,,,
